Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Swetha.M.P.,Gynecologist/obstetrician,"MBBS, DGO",15 Years Experience Overall  (11 years as specialist),"HRBR Layout, Bangalore",Bangalore,96%,(236 votes),₹ 700 fee
Dr. Jyothi Shenoy V,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",22 Years Experience Overall,"Yeshwanthpur, Bangalore",Bangalore,88%,(25 votes),₹ 850 fee
Dr. Teena C Bannihatti,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (9 years as specialist),"Whitefield, Bangalore",Bangalore,98%,(192 votes),₹ 600 fee
Dr. Swetha V,Gynecologist/obstetrician,"MBBS, Fellowship in Reproductive Medicine, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (8 years as specialist),"Sahakaranagar, Bangalore",Bangalore,98%,(192 votes),₹ 850 fee
Dr. Swarnalatha .S,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",30 Years Experience Overall  (12 years as specialist),"Richmond Town, Bangalore",Bangalore,100%,(14 votes),₹ 600 fee
Dr. Sudhamathy Kannan,Gynecologist/obstetrician,"MBBS, DGO",40 Years Experience Overall  (37 years as specialist),"Jayanagar, Bangalore",Bangalore,90%,(69 votes),₹ 850 fee
Dr. Bharathi Ramesh,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (22 years as specialist),"Banashankari, Bangalore",Bangalore,98%,(87 votes),₹ 600 fee
Dr. Manjulatha VR,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (10 years as specialist),"Kanakpura Road, Bangalore",Bangalore,100%,(233 votes),₹ 600 fee
Dr. Asha S Vijay,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",32 Years Experience Overall  (27 years as specialist),"Electronics City, Bangalore",Bangalore,89%,(109 votes),₹ 600 fee
Dr. Sumana Gurunath,Gynecologist/obstetrician,"MBBS, Fellowship in Reproductive Medicine",23 Years Experience Overall  (19 years as specialist),"Malleswaram, Bangalore",Bangalore,97%,(261 votes),₹ 850 fee
Dr. Chandana Narayana,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (8 years as specialist),"Sarjapur Road, Bangalore",Bangalore,92%,(26 votes),₹ 750 fee
Dr. Smrithi D Nayak,Gynecologist/obstetrician,"MBBS, DGO",14 Years Experience Overall  (9 years as specialist),"JP Nagar 1 Phase, Bangalore",Bangalore,100%,(75 votes),₹ 600 fee
Dr. Deepthi Bawa,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall,"Vasanthnagar, Bangalore",Bangalore,89%,(19 votes),₹ 850 fee
Dr. P Sreenivasa Rao,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",29 Years Experience Overall  (21 years as specialist),"Indiranagar, Bangalore",Bangalore,100%,(61 votes),₹ 600 fee
Dr. Manjula S Patil,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (16 years as specialist),"HRBR Layout, Bangalore",Bangalore,99%,(414 votes),₹ 700 fee
Dr. Chaitra Gowda K N,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (10 years as specialist),"Bellandur, Bangalore",Bangalore,99%,(100 votes),₹ 850 fee
Dr. Saba Fathima,Gynecologist/obstetrician,"MBBS, DGO",15 Years Experience Overall  (14 years as specialist),"HRBR Layout, Bangalore",Bangalore,90%,(71 votes),₹ 850 fee
Dr. Shilpa Venkatesh,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (13 years as specialist),"Koramangala 5 Block, Bangalore",Bangalore,98%,(53 votes),₹ 500 fee
Dr. Modhulika Bhattacharya,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",23 Years Experience Overall  (16 years as specialist),"HRBR Layout, Bangalore",Bangalore,98%,(484 votes),₹ 850 fee
Dr. Pooja Sahni,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (9 years as specialist),"HRBR Layout, Bangalore",Bangalore,100%,(54 votes),₹ 850 fee
Dr. Rashmi Roogi,Gynecologist/obstetrician,"MBBS, DGO",22 Years Experience Overall  (18 years as specialist),"Basavanagudi, Bangalore",Bangalore,100%,(40 votes),₹ 650 fee
Dr. Madhavi Reddy,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (11 years as specialist),"HRBR Layout, Bangalore",Bangalore,98%,(522 votes),₹ 700 fee
Dr. Aishwarya V. Mathikatti,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (9 years as specialist),"Malleswaram, Bangalore",Bangalore,94%,(54 votes),₹ 850 fee
Dr. Deepika Alva,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",14 Years Experience Overall  (9 years as specialist),"Kasturi nagar, Bangalore",Bangalore,99%,(132 votes),₹ 550 fee
Dr. Revathy Parthasarathy,Gynecologist/obstetrician,"MBBS, DGO",39 Years Experience Overall  (38 years as specialist),"Koramangala 5 Block, Bangalore",Bangalore,73%,(22 votes),₹ 500 fee
Dr. Poornima M. Gowda,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO",21 Years Experience Overall  (17 years as specialist),"Whitefield, Bangalore",Bangalore,93%,(314 votes),₹ 850 fee
Dr. Chandrika Rao,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall,"Basaveshwaranagar, Bangalore",Bangalore,93%,(314 votes),₹ 800 fee
Dr. Aditi Godse,Gynecologist/obstetrician,"MBBS, DGO",16 Years Experience Overall  (12 years as specialist),"Old Airport Road, Bangalore",Bangalore,93%,(314 votes),₹ 1100 fee
Dr. Philomena Vaz,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",48 Years Experience Overall  (42 years as specialist),"Old Airport Road, Bangalore",Bangalore,79%,(29 votes),₹ 1100 fee
Dr. Shyam N Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",15 Years Experience Overall  (8 years as specialist),"JP Nagar, Bangalore",Bangalore,79%,(29 votes),₹ 0 fee
Dr. Kavitha P M,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (15 years as specialist),"Jayanagar, Bangalore",Bangalore,96%,(53 votes),₹ 850 fee
Dr. Smitha T,Gynecologist/obstetrician,"DGO, MBBS",12 Years Experience Overall  (10 years as specialist),"Whitefield, Bangalore",Bangalore,96%,(53 votes),₹ 400 fee
Dr. Usha Rani K,Gynecologist/obstetrician,"MBBS, DGO",21 Years Experience Overall  (20 years as specialist),"Padmanabhanagar, Bangalore",Bangalore,96%,(53 votes),₹ 400 fee
Dr. Tanvi Desai,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (7 years as specialist),"HSR Layout, Bangalore",Bangalore,100%,(13 votes),₹ 500 fee
Dr. Swagatha Mukherjee,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (8 years as specialist),"JP Nagar 7 Phase, Bangalore",Bangalore,71%,(17 votes),₹ 650 fee
Dr. Kafi Bora,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",21 Years Experience Overall  (16 years as specialist),"Electronics City, Bangalore",Bangalore,71%,(17 votes),₹ 700 fee
Dr. Sasmitha K,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (18 years as specialist),"Sahakaranagar, Bangalore",Bangalore,87%,(15 votes),₹ 850 fee
Dr. Sudha C P,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",37 Years Experience Overall  (27 years as specialist),"VV Puram, Bangalore",Bangalore,94%,(18 votes),₹ 500 fee
Dr. Puja Rathi,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (18 years as specialist),"Bellandur, Bangalore",Bangalore,95%,(242 votes),₹ 850 fee
Dr. Swapnil Sinha,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (2 years as specialist),"Kundalahalli, Bangalore",Bangalore,95%,(242 votes),₹ 700 fee
Dr. S Rama Priya,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",24 Years Experience Overall  (18 years as specialist),"JP Nagar, Bangalore",Bangalore,81%,(27 votes),₹ 700 fee
Dr. Uttara Aiyer,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, MS - Obstetrics & Gynaecology",26 Years Experience Overall  (17 years as specialist),"Indiranagar, Bangalore",Bangalore,81%,(27 votes),₹ 600 fee
Dr. Mamatha B Shetty,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (14 years as specialist),"HRBR Layout, Bangalore",Bangalore,99%,(203 votes),₹ 850 fee
Dr. Vinutha Sasalatti,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (5 years as specialist),"KR Puram, Bangalore",Bangalore,99%,(203 votes),₹ 500 fee
Dr. Prakruthi H,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",5 Years Experience Overall  (4 years as specialist),"Nelamangala, Bangalore",Bangalore,99%,(203 votes),₹ 250 fee
Dr. Ramya G Gowda,Gynecologist/obstetrician,"MBBS, DGO, Fellowship in Reproductive Medicine",17 Years Experience Overall  (14 years as specialist),"Kanakpura Road, Bangalore",Bangalore,100%,(162 votes),₹ 850 fee
Dr. Aviva Pinto Rodrigue,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",32 Years Experience Overall  (29 years as specialist),"Ashoknagar, Bangalore",Bangalore,100%,(162 votes),₹ 800 fee
Dr. Shobha V,Gynecologist/obstetrician,"MBBS, DGO",30 Years Experience Overall,"Koramangala 6 Block, Bangalore",Bangalore,100%,(162 votes),₹ 500 fee
Dr. Aparna K,Gynecologist/obstetrician,"MBBS, DGO",20 Years Experience Overall  (13 years as specialist),"Basaveshwaranagar, Bangalore",Bangalore,89%,(18 votes),₹ 400 fee
Dr. Sheela V Mane,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",42 Years Experience Overall  (38 years as specialist),"Cunningham Road, Bangalore",Bangalore,89%,(18 votes),₹ 700 fee
Dr. Mamatha P,Gynecologist/obstetrician,"MBBS, DGO",15 Years Experience Overall  (9 years as specialist),"JP Nagar 7 Phase, Bangalore",Bangalore,89%,(18 votes),₹ 650 fee
Dr. Ananya Polam Reddy,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (7 years as specialist),"Whitefield, Bangalore",Bangalore,97%,(158 votes),₹ 850 fee
Dr. Sapna N,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (9 years as specialist),"HSR Layout, Bangalore",Bangalore,88%,(17 votes),₹ 500 fee
Dr. Lavanya Kiran,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS, Fellowship in Reproductive Medicine",20 Years Experience Overall  (15 years as specialist),"Electronics City, Bangalore",Bangalore,88%,(17 votes),₹ 850 fee
Dr. Shreeja Karan,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",9 Years Experience Overall  (5 years as specialist),"Bellandur, Bangalore",Bangalore,88%,(17 votes),₹ 850 fee
Dr. Arti Sharma,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",8 Years Experience Overall  (4 years as specialist),"Whitefield, Bangalore",Bangalore,88%,(17 votes),₹ 600 fee
Dr. Nupur Sood,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall,"Koramangala 6 Block, Bangalore",Bangalore,92%,(25 votes),₹ 650 fee
Dr. Mriduladevi A,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (6 years as specialist),"JP Nagar 1 Phase, Bangalore",Bangalore,97%,(100 votes),₹ 900 fee
Dr. Deepthi H,Gynecologist/obstetrician,"MBBS, DGO",14 Years Experience Overall  (8 years as specialist),"HRBR Layout, Bangalore",Bangalore,88%,(17 votes),₹ 600 fee
Dr. Manjula Patil,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",25 Years Experience Overall  (19 years as specialist),"Rajarajeshwarinagar, Bangalore",Bangalore,88%,(17 votes),₹ 650 fee
Dr. Jayashree D H,Gynecologist/obstetrician,"MBBS, DGO",27 Years Experience Overall  (25 years as specialist),"HBR Layout, Bangalore",Bangalore,88%,(17 votes),₹ 800 fee
Dr. Beeresh C S,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (11 years as specialist),"Banashankari, Bangalore",Bangalore,88%,(17 votes),₹ 600 fee
Dr. Sandhya Ghode,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (4 years as specialist),"Indiranagar, Bangalore",Bangalore,88%,(17 votes),₹ 0 fee
Dr. Rakhi Mohan,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (12 years as specialist),"Doddakammanahalli, Bangalore",Bangalore,88%,(17 votes),₹ 600 fee
Dr. Manjushree Pai,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (6 years as specialist),"Begur, Bangalore",Bangalore,88%,(17 votes),₹ 650 fee
Dr. Priyadarshini V,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (5 years as specialist),"Electronics City, Bangalore",Bangalore,88%,(17 votes),₹ 700 fee
Dr. Lalitha S,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",28 Years Experience Overall  (22 years as specialist),"Rajarajeshwarinagar, Bangalore",Bangalore,88%,(17 votes),₹ 500 fee
Dr. Chinmayie R,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",14 Years Experience Overall  (8 years as specialist),"Basavanagudi, Bangalore",Bangalore,88%,(17 votes),₹ 600 fee
Dr. Santosh Gaur,Gynecologist/obstetrician,"MD - Physician, DGO, DNB - Obstetrics & Gynecology",16 Years Experience Overall,"Koramangala, Bangalore",Bangalore,88%,(17 votes),₹ 500 fee
Dr. Akshatha S,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",7 Years Experience Overall  (4 years as specialist),"Indiranagar, Bangalore",Bangalore,88%,(17 votes),₹ 250 fee
Dr. Shobha K,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",25 Years Experience Overall  (17 years as specialist),"Yelahanka, Bangalore",Bangalore,88%,(17 votes),₹ 900 fee
Dr. Archana,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (4 years as specialist),"Bellandur, Bangalore",Bangalore,88%,(17 votes),₹ 650 fee
Dr. Akshita R Sheth,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (11 years as specialist),"Malleswaram, Bangalore",Bangalore,88%,(17 votes),₹ 710 fee
Dr. Sandhya J,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",15 Years Experience Overall  (10 years as specialist),"Kanakpura Road, Bangalore",Bangalore,88%,(17 votes),₹ 850 fee
Dr. Nandini M Hadalgi,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (9 years as specialist),"Indiranagar, Bangalore",Bangalore,88%,(17 votes),₹ 600 fee
Dr. Shubha L,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",5 Years Experience Overall,"Electronics City, Bangalore",Bangalore,88%,(17 votes),₹ 550 fee
Dr. Deepthi Venkatesh,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",5 Years Experience Overall,"Basavanagudi, Bangalore",Bangalore,88%,(17 votes),₹ 600 fee
Dr. Nayana M S,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",4 Years Experience Overall  (1 year as specialist),"Rajajinagar, Bangalore",Bangalore,88%,(17 votes),₹ 500 fee
Dr. Mooramutla V Bharathi,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (1 year as specialist),"HBR Layout, Bangalore",Bangalore,88%,(17 votes),₹ 700 fee
Dr. Plabani Sarkar,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (7 years as specialist),"HSR Layout, Bangalore",Bangalore,88%,(17 votes),₹ 1100 fee
Dr. Rizwana Tasneem,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",38 Years Experience Overall  (33 years as specialist),"HRBR Layout, Bangalore",Bangalore,96%,(450 votes),₹ 600 fee
Dr. Madhu Ahuja,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",39 Years Experience Overall  (38 years as specialist),"Patparganj, Delhi",Delhi,93%,(100 votes),₹ 1100 fee
Dr. Neha Khandelwal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (15 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,99%,(569 votes),₹ 1200 fee
Dr. Pratibha Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",22 Years Experience Overall  (17 years as specialist),"Janakpuri, Delhi",Delhi,95%,(1270 votes),₹ 700 fee
Dr. Seema Sharma,Gynecologist/obstetrician,"MBBS, DGO, MD - Physiology",29 Years Experience Overall  (26 years as specialist),"Rajouri Garden, Delhi",Delhi,96%,(902 votes),₹ 1000 fee
Dr. Sutopa Banerjee,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",26 Years Experience Overall  (20 years as specialist),"Vasant Kunj, Delhi",Delhi,97%,(2335 votes),₹ 1200 fee
Dr. Anuradha Dakour,Gynecologist/obstetrician,"MBBS, DGO",19 Years Experience Overall  (15 years as specialist),"Lajpat Nagar, Delhi",Delhi,97%,(470 votes),₹ 500 fee
Dr. Shalini Agarwal,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (19 years as specialist),"Patparganj, Delhi",Delhi,99%,(751 votes),₹ 1100 fee
Dr. Ruchi Tandon,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (14 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,99%,(751 votes),₹ 1400 fee
Dr. Alka Sinha,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",23 Years Experience Overall,"Pusa Road, Delhi",Delhi,62%,(26 votes),₹ 1300 fee
Dr. Sheetal Sachdeva,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (18 years as specialist),"Pitampura, Delhi",Delhi,98%,(510 votes),₹ 800 fee
Dr. Parinita Kalita,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",33 Years Experience Overall  (26 years as specialist),"Patparganj, Delhi",Delhi,89%,(315 votes),₹ 1000 fee
Dr. Madhu Roy,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",41 Years Experience Overall  (36 years as specialist),"Sarita Vihar, Delhi",Delhi,89%,(315 votes),₹ 2000 fee
Dr. Neelam Walia,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",48 Years Experience Overall  (44 years as specialist),"Sarita Vihar, Delhi",Delhi,95%,(180 votes),₹ 800 fee
Dr. Poonam Khera,Gynecologist/obstetrician,"DGO, DNB - Obstetrics & Gynecology, MBBS",26 Years Experience Overall,"Pusa Road, Delhi",Delhi,92%,(24 votes),₹ 1300 fee
Dr. Jasleen Kaur Malhotra,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",24 Years Experience Overall  (17 years as specialist),"Dwarka, Delhi",Delhi,98%,(591 votes),₹ 700 fee
Dr. Tripti Sharan,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",30 Years Experience Overall  (25 years as specialist),"Pusa Road, Delhi",Delhi,58%,(12 votes),₹ 1500 fee
