Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Sandhya Ramanujam,Dentist,BDS,29 Years Experience Overall,"Bannerghatta Road, Bangalore",Bangalore,90%,(187 votes),₹ 500 fee
Dr. Asha Praveena,Dentist,"BDS, MDS - Periodontics",15 Years Experience Overall  (10 years as specialist),"Kaggadasapura, Bangalore",Bangalore,98%,(440 votes),₹300
Dr. Anita Mishra,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",13 Years Experience Overall,"Mathikere - BEL, Bangalore",Bangalore,100%,(207 votes),₹ 300 fee
Dr. Rajkumar S Alle,Dentist,"BDS, PhD - Orthodontics & Dentofacial Orthopaedics",30 Years Experience Overall  (26 years as specialist),"Sahakaranagar, Bangalore",Bangalore,90%,(146 votes),₹ 250 fee
Dr. Sreenivasan K,Dentist,BDS,27 Years Experience Overall,"Viveknagar, Bangalore",Bangalore,98%,(124 votes),₹ 400 fee
Dr. Mir Sujath Ali,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",22 Years Experience Overall  (21 years as specialist),"Old Airport Road, Bangalore",Bangalore,98%,(358 votes),₹ 600 fee
Dr. Amitha. M,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",19 Years Experience Overall  (16 years as specialist),"Whitefield, Bangalore",Bangalore,91%,(33 votes),₹ 200 fee
Dr. Anjum Sharief,Dentist,"PhD - Orthodontics & Dentofacial Orthopaedics, BDS",17 Years Experience Overall  (7 years as specialist),"HRBR Layout, Bangalore",Bangalore,92%,(191 votes),₹ 600 fee
Dr. Shalini Machado,Dentist,"BDS, FICOI, MICOI (USA)",36 Years Experience Overall  (34 years as specialist),"HRBR Layout, Bangalore",Bangalore,96%,(633 votes),₹ 600 fee
Dr. Chiranjeevi Reddy,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",23 Years Experience Overall  (22 years as specialist),"Kundalahalli, Bangalore",Bangalore,98%,(248 votes),₹400
Dr. Shraddha Bahirwani,Dentist,BDS,30 Years Experience Overall  (28 years as specialist),"Old Airport Road, Bangalore",Bangalore,83%,(12 votes),₹ 600 fee
Dr. Shalini Machado,Dentist,"BDS, FICOI, MICOI (USA)",36 Years Experience Overall  (34 years as specialist),"HRBR Layout, Bangalore",Bangalore,96%,(633 votes),₹ 600 fee
Dr. Amarnath BC,Dentist,"BDS, PhD - Orthodontics & Dentofacial Orthopaedics",32 Years Experience Overall  (24 years as specialist),"Whitefield, Bangalore",Bangalore,98%,(130 votes),₹ 200 fee
Dr. Uday Kamath,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",35 Years Experience Overall,"Koramangala, Bangalore",Bangalore,100%,(212 votes),₹500
Dr. Ranjani Rao,Dentist,BDS,25 Years Experience Overall  (24 years as specialist),"Electronics City, Bangalore",Bangalore,93%,(197 votes),₹500
Dr. Karthik Cariappa,Dentist,"MDS - Orthodontics and Dentofacial Orthopaedics, BDS",13 Years Experience Overall  (7 years as specialist),"Whitefield, Bangalore",Bangalore,90%,(48 votes),₹ 500 fee
Dr. Sneha Kumari Ojha,Dentist,BDS,8 Years Experience Overall,"Bellandur, Bangalore",Bangalore,90%,(48 votes),₹ 300 fee
Dr. Aarti Talikoti,Dentist,"BDS, MDS - Prosthodontics",20 Years Experience Overall  (19 years as specialist),"Jayanagar 9 Block, Bangalore",Bangalore,97%,(186 votes),₹ 400 fee
Dr. Ashok,Dentist,"BDS, PhD - Orthodontics & Dentofacial Orthopaedics",14 Years Experience Overall  (6 years as specialist),"Marathahalli, Bangalore",Bangalore,97%,(173 votes),₹ 300 fee
Dr. Karthik Venkataraghavan,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",25 Years Experience Overall,"Domlur, Bangalore",Bangalore,96%,(703 votes),₹ 600 fee
Dr. Hemalatha Ahuja,Dentist,BDS,44 Years Experience Overall,"Electronics City, Bangalore",Bangalore,80%,(15 votes),₹ 500 fee
Dr. Sonali Kumari,Dentist,BDS,10 Years Experience Overall,"HSR Layout, Bangalore",Bangalore,80%,(15 votes),₹ 400 fee
Dr. Sowmya,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",13 Years Experience Overall  (10 years as specialist),"Gubbalala, Bangalore",Bangalore,97%,(31 votes),₹ 200 fee
Dr. Smitha M,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",23 Years Experience Overall  (22 years as specialist),"RT Nagar, Bangalore",Bangalore,91%,(22 votes),₹ 400 fee
Dr. K S Suryaanarayanan,Dentist,BDS,6 Years Experience Overall,"Vidyaranyapura, Bangalore",Bangalore,100%,(23 votes),₹ 200 fee
Dr. Sandhya Karthik,Dentist,BDS,25 Years Experience Overall,"Domlur, Bangalore",Bangalore,93%,(228 votes),₹ 600 fee
Dr. K M Basha,Dentist,BDS,22 Years Experience Overall,"BTM Layout 2nd Stage, Bangalore",Bangalore,94%,(173 votes),₹ 200 fee
Dr. Shahul Kamal Asif,Dentist,"BDS, Fellowship in Oral implantlogy",9 Years Experience Overall,"Frazer Town, Bangalore",Bangalore,100%,(134 votes),₹ 350 fee
Dr. Prabhuraj,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",27 Years Experience Overall  (26 years as specialist),"Rajarajeshwarinagar, Bangalore",Bangalore,100%,(134 votes),₹300
Dr. Monika Tripathi,Dentist,BDS,11 Years Experience Overall,"Kundalahalli, Bangalore",Bangalore,98%,(65 votes),₹ 100 fee
Dr. Veerendra,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",16 Years Experience Overall  (15 years as specialist),"KR Puram, Bangalore",Bangalore,90%,(42 votes),₹ 400 fee
Dr. Savita Singh,Dentist,"MDS - Periodontics, BDS",14 Years Experience Overall  (13 years as specialist),"Varthur, Bangalore",Bangalore,100%,(173 votes),₹ 200 fee
Dr. Gurudev. S,Dentist,BDS,21 Years Experience Overall,"Domlur, Bangalore",Bangalore,98%,(706 votes),₹ 500 fee
Dr. Sainath Adsare,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",12 Years Experience Overall  (11 years as specialist),"BTM Layout, Bangalore",Bangalore,99%,(256 votes),₹ 250 fee
Dr. Shanmugapriya,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",16 Years Experience Overall  (15 years as specialist),"Koramangala 6 Block, Bangalore",Bangalore,100%,(137 votes),₹ 400 fee
Dr. Janani Rangaswamy,Dentist,"MDS - Paedodontics And Preventive Dentistry, BDS",8 Years Experience Overall  (7 years as specialist),"Whitefield, Bangalore",Bangalore,98%,(123 votes),₹ 500 fee
Dr. Javad Saleem,Dentist,"BDS, MDS - Prosthodontics",16 Years Experience Overall,"Whitefield, Bangalore",Bangalore,95%,(111 votes),₹300
Dr. Suman Reddy,Dentist,"BDS, MSc - Master of Oral Implantology (MOI), Fellowship and Diplomate in Implantology from ICOI (USA)",21 Years Experience Overall  (20 years as specialist),"Kadubeesanahalli, Bangalore",Bangalore,91%,(841 votes),₹ 600 fee
Dr. Swapnil Chincholikar,Dentist,"MDS - Prosthodontist And Crown Bridge, BDS",11 Years Experience Overall  (10 years as specialist),"Hennur, Bangalore",Bangalore,100%,(64 votes),₹ 300 fee
Dr. Fayaz Pasha,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge, Fellowship in Oral implantlogy",22 Years Experience Overall  (21 years as specialist),"BTM Layout 2nd Stage, Bangalore",Bangalore,97%,(70 votes),₹ 300 fee
Dr. Vinayak Raghunathan,Dentist,"MDS - Periodontics, BDS",15 Years Experience Overall  (8 years as specialist),"BTM Layout, Bangalore",Bangalore,100%,(167 votes),₹ 500 fee
Dr. Nagesh S.C,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",11 Years Experience Overall,"Varthur, Bangalore",Bangalore,93%,(60 votes),₹ 200 fee
Dr. Girish H. C.,Dentist,MDS - Oral Pathology and Oral Microbiology,23 Years Experience Overall  (21 years as specialist),"Basaveshwaranagar, Bangalore",Bangalore,100%,(77 votes),₹ 300 fee
Dr. Hetal Popat,Dentist,"MDS - Orthodontics and Dentofacial Orthopaedics, BDS, MOrth",12 Years Experience Overall  (7 years as specialist),"Sarjapur Road, Bangalore",Bangalore,98%,(149 votes),₹ 500 fee
Dr. Vidhyasagar .D.V,Dentist,MDS - Periodontics,17 Years Experience Overall  (15 years as specialist),"Whitefield, Bangalore",Bangalore,94%,(264 votes),₹ 200 fee
Dr. Shanti Attaluri,Dentist,BDS,29 Years Experience Overall  (28 years as specialist),"Marathahalli, Bangalore",Bangalore,94%,(264 votes),₹ 300 fee
Dr. Nanjunda Swamy K.V,Dentist,"MDS - Paedodontics And Preventive Dentistry, BDS",26 Years Experience Overall  (25 years as specialist),"Mathikere - BEL, Bangalore",Bangalore,97%,(65 votes),₹ 300 fee
Dr. Amruta Dash,Dentist,"MDS - Periodontics, BDS",13 Years Experience Overall  (12 years as specialist),"HSR Layout, Bangalore",Bangalore,98%,(120 votes),₹ 500 fee
Dr. Shwetha,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",16 Years Experience Overall  (2 years as specialist),"Hoodi, Bangalore",Bangalore,94%,(177 votes),₹ 500 fee
Dr. Gaurav Tiwari,Dentist,BDS,8 Years Experience Overall  (7 years as specialist),"BTM Layout 2nd Stage, Bangalore",Bangalore,100%,(15 votes),₹ 300 fee
Dr. Minty Sharma,Dentist,BDS,17 Years Experience Overall  (16 years as specialist),"HSR Layout, Bangalore",Bangalore,98%,(946 votes),₹ 300 fee
Dr. Preetha Peethambar,Dentist,"BDS, MDS - Pedodontics",21 Years Experience Overall  (19 years as specialist),"HSR Layout, Bangalore",Bangalore,100%,(131 votes),₹ 600 fee
Dr. K B Shilpashree,Dentist,"BDS, MDS - Community Dentistry",21 Years Experience Overall  (14 years as specialist),"JP Nagar 5 Phase, Bangalore",Bangalore,94%,(16 votes),₹500
Dr. Manasa Anup,Dentist,BDS,16 Years Experience Overall  (15 years as specialist),"Vidyaranyapura, Bangalore",Bangalore,94%,(16 votes),₹ 250 fee
Dr. Meenakshi Rai Mukherjee,Dentist,BDS,14 Years Experience Overall,"HSR Layout, Bangalore",Bangalore,94%,(16 votes),₹ 500 fee
Dr. Prashanth Reddy,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",26 Years Experience Overall,"Arekere, Bangalore",Bangalore,98%,(751 votes),₹ 300 fee
Dr. Chandrashekhar,Dentist,BDS,20 Years Experience Overall,"HSR Layout, Bangalore",Bangalore,98%,(751 votes),₹ 300 fee
Dr. Adeeb Thaha C S,Dentist,"BDS, MDS - Periodontology and Oral Implantology",10 Years Experience Overall  (9 years as specialist),"Shivaji Nagar, Bangalore",Bangalore,98%,(751 votes),₹ 200 fee
Dr. Sheron Mathews,Dentist,"MDS - Oral & Maxillofacial Surgery, BDS",10 Years Experience Overall  (9 years as specialist),"Sanjay Nagar, Bangalore",Bangalore,100%,(28 votes),₹ 500 fee
Dr. Shanmukha B S,Dentist,"BDS, MDS",18 Years Experience Overall,"Padmanabhanagar, Bangalore",Bangalore,98%,(605 votes),₹ 400 fee
Dr. Sheetal Ramappa,Dentist,BDS,17 Years Experience Overall,"Yelachenahalli, Bangalore",Bangalore,86%,(22 votes),₹ 150 fee
Dr. Manjunath C,Dentist,"MDS - Community Dentistry, BDS",17 Years Experience Overall  (16 years as specialist),"Padmanabhanagar, Bangalore",Bangalore,100%,(18 votes),₹ 200 fee
Dr. Darshit Patel,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",12 Years Experience Overall  (11 years as specialist),"Seegehalli, Bangalore",Bangalore,100%,(24 votes),₹ 500 fee
Dr. Kripa M Varghese,Dentist,BDS,15 Years Experience Overall,"Electronics City, Bangalore",Bangalore,99%,(176 votes),₹ 400 fee
Dr. Venkatesh Garla,Dentist,"BDS, MDS - Orthodontics, MRCS - Orthodontics",20 Years Experience Overall  (16 years as specialist),"Sarjapur Road, Bangalore",Bangalore,99%,(285 votes),₹ 500 fee
Dr. Divya Reddy,Dentist,"MDS - Paedodontics And Preventive Dentistry, BDS",19 Years Experience Overall  (18 years as specialist),"Vidyaranyapura, Bangalore",Bangalore,99%,(285 votes),₹300
Dr. K. Anusha Vijay,Dentist,BDS,12 Years Experience Overall,"Brigade Road, Bangalore",Bangalore,99%,(285 votes),₹ 250 fee
Dr. Premila Naidu,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",18 Years Experience Overall  (17 years as specialist),"Domlur, Bangalore",Bangalore,99%,(1545 votes),₹ 500 fee
Dr. Rini Sharma,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",7 Years Experience Overall,"Marathahalli, Bangalore",Bangalore,99%,(1545 votes),₹ 300 fee
Dr. Jyotsna,Dentist,BDS,13 Years Experience Overall  (12 years as specialist),"Bagalur, Bangalore",Bangalore,99%,(92 votes),₹ 500 fee
Dr. Marilyn Thomas,Dentist,"BDS, MDS - Periodontics",15 Years Experience Overall  (11 years as specialist),"Malleshpalya, Bangalore",Bangalore,100%,(28 votes),₹400
Dr. Sumalatha,Dentist,BDS,15 Years Experience Overall,"RT Nagar, Bangalore",Bangalore,99%,(184 votes),₹300
Dr. Shantala B Chougule,Dentist,BDS,33 Years Experience Overall,"Bannerghatta Road, Bangalore",Bangalore,99%,(184 votes),₹ 250 fee
Dr. Anju Antony,Dentist,"MDS - Orthodontics and Dentofacial Orthopaedics, BDS",10 Years Experience Overall,"Marathahalli, Bangalore",Bangalore,99%,(184 votes),₹ 350 fee
Dr. Vartika Kumari,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",8 Years Experience Overall  (3 years as specialist),"HSR Layout, Bangalore",Bangalore,99%,(184 votes),₹ 500 fee
Dr. Girish Rao,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery, FDSRCS - Fellowship in Dental Surgery, FFDRCSI, FDSRCS - Fellowship in Dental Surgery",35 Years Experience Overall,"Jayanagar, Bangalore",Bangalore,99%,(220 votes),₹ 800 fee
Dr. Samar Mehtab,Dentist,"BDS, Fellowship in Oral implantlogy",11 Years Experience Overall,"Frazer Town, Bangalore",Bangalore,100%,(173 votes),₹350
Dr. Mohammed Mohsen,Dentist,"MDS - Prosthodontics, BDS, Fellowship and Diplomate in Implantology from ICOI (USA)",11 Years Experience Overall  (10 years as specialist),"JP Nagar 3 Phase, Bangalore",Bangalore,95%,(20 votes),₹ 200 fee
Dr. M. Sunil Kumar,Dentist,"BDS, PhD - Orthodontics & Dentofacial Orthopaedics",22 Years Experience Overall  (21 years as specialist),"Rajajinagar, Bangalore",Bangalore,89%,(186 votes),₹ 500 fee
Dr. Achuth M Baliga,Dentist,"BDS, FDSRCS - Fellowship in Dental Surgery, FFDRCSI",47 Years Experience Overall,"Old Airport Road, Bangalore",Bangalore,70%,(53 votes),₹ 600 fee
Dr. Reshmi Muthuvat,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",16 Years Experience Overall,"Kasavanahalli, Bangalore",Bangalore,70%,(53 votes),₹ 300 fee
Dr. Bathwar Mihir Raja,Dentist,BDS,7 Years Experience Overall,"Indiranagar, Bangalore",Bangalore,70%,(53 votes),₹ 0 fee
Dr. Divya Prahlad,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",15 Years Experience Overall  (14 years as specialist),"Indiranagar, Bangalore",Bangalore,94%,(16 votes),₹ 1000 fee
Dr. Mayur T Reddy,Dentist,"MDS - Community Dentistry, BDS",20 Years Experience Overall  (15 years as specialist),"Kundalahalli, Bangalore",Bangalore,91%,(55 votes),₹ 200 fee
Dr. D N Naveen,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",29 Years Experience Overall,"New Thippasandra, Bangalore",Bangalore,97%,(67 votes),₹ 500 fee
Dr. Ravikiran N,Dentist,"BDS, MDS - Periodontics",20 Years Experience Overall  (18 years as specialist),"JP Nagar 7 Phase, Bangalore",Bangalore,96%,(23 votes),₹ 300 fee
Dr. Bindu.L,Dentist,BDS,17 Years Experience Overall,"Begur, Bangalore",Bangalore,96%,(23 votes),₹ 500 fee
Dr. Sujatha G,Dentist,BDS,16 Years Experience Overall,"Yeshwanthpur, Bangalore",Bangalore,98%,(40 votes),₹ 700 fee
Dr. Sonal Sinha,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",15 Years Experience Overall  (14 years as specialist),"Sarjapur Road, Bangalore",Bangalore,100%,(42 votes),₹ 500 fee
Dr. Rita Mukherjee,Dentist,"BDS, MDS - Operative Dentistry",47 Years Experience Overall  (46 years as specialist),"Old Airport Road, Bangalore",Bangalore,100%,(11 votes),₹ 600 fee
Dr. Satya T Reddy,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",17 Years Experience Overall  (16 years as specialist),"HSR Layout, Bangalore",Bangalore,94%,(36 votes),₹ 500 fee
Dr. Shashi Kiran R,Dentist,BDS,7 Years Experience Overall,"Kengeri, Bangalore",Bangalore,94%,(36 votes),₹ 700 fee
Dr. Sanjay Venugopal,Dentist,"BDS, MDS - Periodontics",26 Years Experience Overall  (24 years as specialist),"Whitefield, Bangalore",Bangalore,90%,(20 votes),₹ 500 fee
Dr. Sreedhar Reddy Pothula,Dentist,MDS - Oral & Maxillofacial Surgery,17 Years Experience Overall  (16 years as specialist),"BTM Layout 2nd Stage, Bangalore",Bangalore,100%,(41 votes),₹ 0 fee
Dr. Manjari Sagar,Dentist,BDS,18 Years Experience Overall,"HSR Layout, Bangalore",Bangalore,92%,(181 votes),₹ 600 fee
Dr. Shazaan Nasar,Dentist,BDS,12 Years Experience Overall,"Indiranagar, Bangalore",Bangalore,92%,(181 votes),₹ 500 fee
Dr. Sajan Shetty,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",11 Years Experience Overall,"Vasanthnagar, Bangalore",Bangalore,100%,(13 votes),₹ 600 fee
Dr. Priyanka Shaw,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",12 Years Experience Overall,"HSR Layout, Bangalore",Bangalore,100%,(13 votes),₹ 400 fee
Dr. Sonal Saumya,Dentist,"Diploma In Prosthodontics, Crown Bridge And Oral Implantology, BDS",12 Years Experience Overall  (11 years as specialist),"Whitefield, Bangalore",Bangalore,99%,(209 votes),₹ 350 fee
Dr. Sana Taher,Dentist,"BDS, Post Graduate Diploma in Orthodontics",12 Years Experience Overall  (11 years as specialist),"BTM Layout 2nd Stage, Bangalore",Bangalore,92%,(24 votes),₹ 300 fee
Dr. Chandramohan Raju D,Dentist,BDS,17 Years Experience Overall,"Malleswaram, Bangalore",Bangalore,92%,(24 votes),₹ 710 fee
Dr. Deepak S,Dentist,MDS - Oral & Maxillofacial Surgery,16 Years Experience Overall  (13 years as specialist),"HSR Layout, Bangalore",Bangalore,100%,(14 votes),₹ 300 fee
Dr. Avinash,Dentist,"MDS - Periodontics, BDS",20 Years Experience Overall  (15 years as specialist),"RT Nagar, Bangalore",Bangalore,95%,(19 votes),₹ 300 fee
Dr. Megha Gupta,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",9 Years Experience Overall  (8 years as specialist),"Whitefield, Bangalore",Bangalore,100%,(21 votes),₹ 600 fee
Dr. Prasad MS,Dentist,BDS,16 Years Experience Overall,"Hebbal, Bangalore",Bangalore,100%,(21 votes),₹ 800 fee
Dr. Saravanan P,Dentist,"BDS, MDS - Orthodontics",16 Years Experience Overall  (13 years as specialist),"KR Puram, Bangalore",Bangalore,97%,(88 votes),₹ 400 fee
Dr. Ravi Raj GA,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",16 Years Experience Overall,"Sampangiramnagar, Bangalore",Bangalore,100%,(24 votes),₹ 800 fee
Dr. Annapoorna.P.M,Dentist,BDS,20 Years Experience Overall,"Marathahalli, Bangalore",Bangalore,100%,(24 votes),₹ 200 fee
Dr. Geetha,Dentist,"BDS, MDS - Prosthodontics",36 Years Experience Overall  (35 years as specialist),"Cunningham Road, Bangalore",Bangalore,100%,(11 votes),₹ 700 fee
Dr. Amol Sangewar,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",11 Years Experience Overall  (10 years as specialist),"Bilekahalli, Bangalore",Bangalore,100%,(11 votes),₹ 300 fee
Dr. Sannya Singh,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",9 Years Experience Overall  (8 years as specialist),"Varthur, Bangalore",Bangalore,100%,(11 votes),₹ 100 fee
Dr. Bharghavi N,Dentist,"MDS - Oral Pathology and Oral Microbiology, BDS",12 Years Experience Overall  (7 years as specialist),"Murugeshpalya, Bangalore",Bangalore,100%,(15 votes),₹ 300 fee
Dr. Kumarswamy,Dentist,BDS,25 Years Experience Overall,"Hanumanthnagar, Bangalore",Bangalore,95%,(20 votes),₹ 700 fee
Dr. Naveen K.,Dentist,"BDS, PhD - Orthodontics & Dentofacial Orthopaedics",21 Years Experience Overall  (14 years as specialist),"Ulsoor, Bangalore",Bangalore,95%,(19 votes),₹ 500 fee
Dr. Nandakishore,Dentist,"BDS, MDS - Orthodontics",23 Years Experience Overall  (16 years as specialist),"Koramangala 4 Block, Bangalore",Bangalore,95%,(19 votes),₹500
Dr. Sowmya Sridhar,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",8 Years Experience Overall,"Whitefield, Bangalore",Bangalore,95%,(19 votes),₹ 600 fee
